date,entry_price,exit_price,signal,gross_pnl,net_pnl,cum_pnl,running_max,drawdown
2020-09-09,11271.65,11280.75,1,9.1,9.08908,435.2876,2977.087,-2541.799
2020-09-10,11345.95,11452.55,-1,-106.6,-106.7279,328.5597,2977.087,-2648.527
2020-09-14,11543.35,11446.5,-1,96.85,96.96622,425.5259,2977.087,-2551.561
2020-09-15,11500,11520.8,1,20.8,20.77504,446.301,2977.087,-2530.786
2020-09-17,11566.1,11522.85,1,-43.25,-43.1981,403.1029,2977.087,-2573.984
2020-09-18,11549.8,11508.4,-1,41.4,41.44968,444.5525,2977.087,-2532.534
2020-09-21,11500.45,11265.5,-1,234.95,235.2319,679.7845,2977.087,-2297.302
2020-09-22,11137.3,11161.5,-1,-24.2,-24.22904,655.5554,2977.087,-2321.532
2020-09-24,10989.5,10800.45,1,-189.05,-188.8231,466.7323,2977.087,-2510.355
2020-09-25,10877.7,11056.15,-1,-178.45,-178.6641,288.0682,2977.087,-2689.019
2020-09-29,11261.25,11228.6,-1,32.65,32.68918,320.7573,2977.087,-2656.33
2020-09-30,11207.65,11247.65,-1,-40,-40.048,280.7093,2977.087,-2696.378
2020-10-01,11392,11426.85,1,34.85,34.80818,315.5175,2977.087,-2661.569
2020-10-05,11494.8,11501.5,-1,-6.7,-6.70804,308.8095,2977.087,-2668.277
2020-10-06,11593.1,11663.15,1,70.05,69.96594,378.7754,2977.087,-2598.312
2020-10-08,11876.05,11835.15,1,-40.9,-40.85092,337.9245,2977.087,-2639.162
2020-10-09,11840.95,11911.6,-1,-70.65,-70.73478,267.1897,2977.087,-2709.897
2020-10-12,11985.3,11928.95,-1,56.35,56.41762,323.6073,2977.087,-2653.48
2020-10-13,11942.45,11939.5,1,-2.95,-2.94646,320.6609,2977.087,-2656.426
2020-10-14,11912.5,11966.7,1,54.2,54.13496,374.7958,2977.087,-2602.291
2020-10-15,11911.75,11665.75,-1,246,246.2952,621.091,2977.087,-2355.996
2020-10-16,11709.5,11764.55,-1,-55.05,-55.11606,565.975,2977.087,-2411.112
2020-10-19,11861.05,11877.8,1,16.75,16.7299,582.7049,2977.087,-2394.382
2020-10-20,11915.2,11900.5,1,-14.7,-14.68236,568.0225,2977.087,-2409.064
2020-10-21,12004.2,11950.75,1,-53.45,-53.38586,514.6367,2977.087,-2462.45
2020-10-22,11867.6,11896.7,-1,-29.1,-29.13492,485.5017,2977.087,-2491.585
2020-10-23,11959.7,11930.85,1,-28.85,-28.81538,456.6864,2977.087,-2520.401
2020-10-26,11894.75,11770.05,-1,124.7,124.8496,581.536,2977.087,-2395.551
2020-10-29,11664.3,11679,1,14.7,14.68236,596.2184,2977.087,-2380.869
2020-10-30,11733.9,11648.7,1,-85.2,-85.09776,511.1206,2977.087,-2465.966
2020-11-02,11574,11656.95,-1,-82.95,-83.04954,428.0711,2977.087,-2549.016
2020-11-03,11764.6,11815.4,-1,-50.8,-50.86096,377.2101,2977.087,-2599.877
2020-11-04,11890.9,11910.55,1,19.65,19.62642,396.8365,2977.087,-2580.25
2020-11-05,12053.75,12122.25,1,68.5,68.4178,465.2543,2977.087,-2511.833
2020-11-06,12173.7,12265.25,1,91.55,91.44014,556.6945,2977.087,-2420.393
2020-11-09,12449.25,12465.65,1,16.4,16.38032,573.0748,2977.087,-2404.012
2020-11-10,12522.55,12625.3,1,102.75,102.6267,675.7015,2977.087,-2301.385
2020-11-11,12762.6,12746.75,1,-15.85,-15.83098,659.8705,2977.087,-2317.216
2020-11-12,12692.85,12692.85,-1,0,0,659.8705,2977.087,-2317.216
2020-11-17,12869.8,12875.5,1,5.7,5.69316,665.5637,2977.087,-2311.523
2020-11-18,12856.1,12943.1,-1,-87,-87.1044,578.4593,2977.087,-2398.628
2020-11-19,12909.75,12771.3,1,-138.45,-138.2839,440.1754,2977.087,-2536.912
2020-11-20,12792.35,12866.35,-1,-74,-74.0888,366.0866,2977.087,-2611
2020-11-23,12900.25,12933.8,-1,-33.55,-33.59026,332.4963,2977.087,-2644.591
2020-11-24,13031.05,13050.8,1,19.75,19.7263,352.2226,2977.087,-2624.864
2020-11-26,12897.1,12988.35,1,91.25,91.1405,443.3631,2977.087,-2533.724
2020-11-27,12970.25,12979.4,-1,-9.15,-9.16098,434.2022,2977.087,-2542.885
2020-12-01,13015.45,13107.15,1,91.7,91.58996,525.7921,2977.087,-2451.295
2020-12-02,13094.75,13121.2,-1,-26.45,-26.48174,499.3104,2977.087,-2477.777
2020-12-03,13151.3,13138.45,-1,12.85,12.86542,512.1758,2977.087,-2464.911
2020-12-04,13203.4,13256.6,1,53.2,53.13616,565.312,2977.087,-2411.775
2020-12-08,13377.9,13388.5,-1,-10.6,-10.61272,554.6992,2977.087,-2422.388
2020-12-09,13464.3,13532.7,-1,-68.4,-68.48208,486.2172,2977.087,-2490.87
2020-12-10,13449.45,13471.25,-1,-21.8,-21.82616,464.391,2977.087,-2512.696
2020-12-11,13534.4,13518.05,-1,16.35,16.36962,480.7606,2977.087,-2496.326
2020-12-14,13566.2,13562.25,-1,3.95,3.95474,484.7154,2977.087,-2492.372
2020-12-15,13528,13571.75,1,43.75,43.6975,528.4129,2977.087,-2448.674
2020-12-16,13627.7,13685.35,-1,-57.65,-57.71918,470.6937,2977.087,-2506.393
2020-12-18,13752.2,13761.75,1,9.55,9.53854,480.2322,2977.087,-2496.855
2020-12-21,13710.5,13338.9,1,-371.6,-371.1541,109.0781,2977.087,-2868.009
2020-12-22,13239.9,13470,-1,-230.1,-230.3761,-121.298,2977.087,-3098.385
2020-12-23,13456.7,13605.2,-1,-148.5,-148.6782,-269.9762,2977.087,-3247.063
2020-12-24,13710.15,13749.75,1,39.6,39.55248,-230.4237,2977.087,-3207.511
2020-12-28,13863.1,13871.8,1,8.7,8.68956,-221.7341,2977.087,-3198.821
2020-12-29,13956.45,13932,1,-24.45,-24.42066,-246.1548,2977.087,-3223.242
2020-12-30,13925.2,13985.7,1,60.5,60.4274,-185.7274,2977.087,-3162.814
2020-12-31,13976.65,13985.95,-1,-9.3,-9.31116,-195.0386,2977.087,-3172.126
2021-01-01,14020.1,14016.15,1,-3.95,-3.94526,-198.9838,2977.087,-3176.071
2021-01-04,14108.7,14127.4,1,18.7,18.67756,-180.3063,2977.087,-3157.393
2021-01-05,14088.45,14207.65,-1,-119.2,-119.343,-299.6493,2977.087,-3276.736
2021-01-06,14190.5,14148.25,-1,42.25,42.3007,-257.3486,2977.087,-3234.436
2021-01-07,14217,14136.55,-1,80.45,80.54654,-176.8021,2977.087,-3153.889
2021-01-08,14251.95,14357.45,1,105.5,105.3734,-71.42866,2977.087,-3048.516
2021-01-11,14452.7,14487.15,1,34.45,34.40866,-37.02,2977.087,-3014.107
2021-01-12,14491.5,14569.9,1,78.4,78.30592,41.28592,2977.087,-2935.801
2021-01-13,14615.75,14575.45,-1,40.3,40.34836,81.63428,2977.087,-2895.453
2021-01-14,14521.05,14587.75,-1,-66.7,-66.78004,14.85424,2977.087,-2962.233
2021-01-15,14550.05,14432.3,-1,117.75,117.8913,132.7455,2977.087,-2844.341
2021-01-18,14340.2,14287,-1,53.2,53.26384,186.0094,2977.087,-2791.078
2021-01-19,14392.45,14527.3,-1,-134.85,-135.0118,50.99756,2977.087,-2926.089
2021-01-20,14552.8,14643.05,-1,-90.25,-90.3583,-39.36074,2977.087,-3016.448
2021-01-21,14738.65,14586.7,1,-151.95,-151.7677,-191.1284,2977.087,-3168.215
2021-01-22,14536.1,14362.95,-1,173.15,173.3578,-17.77062,2977.087,-2994.858
2021-01-25,14405.15,14240.5,-1,164.65,164.8476,147.077,2977.087,-2830.01
2021-01-28,13861.35,13823.25,1,-38.1,-38.05428,109.0227,2977.087,-2868.064
2021-01-29,13878.65,13626,-1,252.65,252.9532,361.9759,2977.087,-2615.111
2021-02-01,13706,14268.1,-1,-562.1,-562.7745,-200.7987,2977.087,-3177.886
2021-02-02,14697.15,14644.1,1,-53.05,-52.98634,-253.785,2977.087,-3230.872
2021-02-03,14696.85,14793.55,1,96.7,96.58396,-157.201,2977.087,-3134.288
2021-02-04,14727.75,14885.5,-1,-157.75,-157.9393,-315.1403,2977.087,-3292.227
2021-02-05,14955.55,14919.65,-1,35.9,35.94308,-279.1973,2977.087,-3256.284
2021-02-08,15105.2,15115.95,1,10.75,10.7371,-268.4602,2977.087,-3245.547
2021-02-09,15184.3,15115.05,1,-69.25,-69.1669,-337.6271,2977.087,-3314.714
2021-02-10,15136.25,15106.55,1,-29.7,-29.66436,-367.2914,2977.087,-3344.378
2021-02-11,15143.3,15172.75,1,29.45,29.41466,-337.8768,2977.087,-3314.964
2021-02-12,15208.1,15161.9,1,-46.2,-46.14456,-384.0213,2977.087,-3361.108
2021-02-15,15311.55,15317.25,1,5.7,5.69316,-378.3282,2977.087,-3355.415
2021-02-17,15289.05,15216.55,1,-72.5,-72.413,-450.7412,2977.087,-3427.828
2021-02-18,15213.15,15113.3,-1,99.85,99.96982,-350.7713,2977.087,-3327.858
2021-02-19,15027.15,15006.7,-1,20.45,20.47454,-330.2968,2977.087,-3307.384
2021-02-23,14776.25,14725.95,1,-50.3,-50.23964,-380.5364,2977.087,-3357.623
2021-02-24,14788.75,-0w,1,-0w,,-380.5364,2977.087,-3357.623
2021-02-25,15161.7,15095.7,1,-66,-65.9208,-446.4572,2977.087,-3423.544
2021-02-26,14909.7,14548.7,1,-361,-360.5668,-807.024,2977.087,-3784.111
2021-03-01,14644.3,14761.25,-1,-116.95,-117.0903,-924.1144,2977.087,-3901.201
2021-03-02,14892.6,14932.8,1,40.2,40.15176,-883.9626,2977.087,-3861.05
2021-03-03,15039.3,15248.45,1,209.15,208.899,-675.0636,2977.087,-3652.151
2021-03-04,15044.6,15083.7,-1,-39.1,-39.14692,-714.2105,2977.087,-3691.298
2021-03-05,14959.55,14954.9,-1,4.65,4.65558,-709.5549,2977.087,-3686.642
2021-03-08,15049.65,14963.65,1,-86,-85.8968,-795.4517,2977.087,-3772.539
2021-03-09,15073.9,15114.55,-1,-40.65,-40.69878,-836.1505,2977.087,-3813.238
2021-03-10,15167.7,15176.1,-1,-8.4,-8.41008,-844.5606,2977.087,-3821.648
2021-03-12,15294.1,15029.95,-1,264.15,264.467,-580.0936,2977.087,-3557.181
2021-03-15,14879.9,14924.65,-1,-44.75,-44.8037,-624.8973,2977.087,-3601.984
2021-03-16,14957.6,14900.5,-1,57.1,57.16852,-567.7288,2977.087,-3544.816
2021-03-17,14933.05,14698.85,1,-234.2,-233.919,-801.6478,2977.087,-3778.735
2021-03-18,14844,14586.15,1,-257.85,-257.5406,-1059.188,2977.087,-4036.275
2021-03-22,14647.85,14756.3,-1,-108.45,-108.5801,-1167.768,2977.087,-4144.855
2021-03-23,14848.45,14817.4,1,-31.05,-31.01274,-1198.781,2977.087,-4175.868
2021-03-24,14695.95,14549.6,-1,146.35,146.5256,-1052.256,2977.087,-4029.343
2021-03-25,14418.4,14298.9,-1,119.5,119.6434,-932.6122,2977.087,-3909.699
2021-03-26,14487.5,14496.15,1,8.65,8.63962,-923.9726,2977.087,-3901.06
2021-03-30,14695.25,14849.55,1,154.3,154.1148,-769.8577,2977.087,-3746.945
2021-03-31,14721.95,14693.4,-1,28.55,28.58426,-741.2735,2977.087,-3718.36
2021-04-01,14769.25,14875.55,-1,-106.3,-106.4276,-847.701,2977.087,-3824.788
2021-04-06,14718.8,14680.75,1,-38.05,-38.00434,-885.7054,2977.087,-3862.792
2021-04-07,14772.45,14818.35,1,45.9,45.84492,-839.8605,2977.087,-3816.947
2021-04-08,14937.4,14866.65,1,-70.75,-70.6651,-910.5256,2977.087,-3887.613
2021-04-09,14879.8,14832.85,1,-46.95,-46.89366,-957.4192,2977.087,-3934.506
2021-04-12,14407,14301.35,-1,105.65,105.7768,-851.6424,2977.087,-3828.729
2021-04-13,14385.3,14509.25,1,123.95,123.8013,-727.8412,2977.087,-3704.928
2021-04-15,14517.6,14587.7,-1,-70.1,-70.18412,-798.0253,2977.087,-3775.112
2021-04-16,14646,14618,1,-28,-27.9664,-825.9917,2977.087,-3803.079
2021-04-19,14287.95,14361.2,1,73.25,73.1621,-752.8296,2977.087,-3729.917
2021-04-20,14485.4,14314.95,-1,170.45,170.6545,-582.1751,2977.087,-3559.262
2021-04-22,14246.95,14406.3,1,159.35,159.1588,-423.0163,2977.087,-3400.103
2021-04-23,14335.15,14341.25,-1,-6.1,-6.10732,-429.1236,2977.087,-3406.211
2021-04-26,14483.85,14480,-1,3.85,3.85462,-425.269,2977.087,-3402.356
2021-04-28,14758.25,14865.05,1,106.8,106.6718,-318.5971,2977.087,-3295.684
2021-04-29,14957.6,14893.45,-1,64.15,64.22698,-254.3702,2977.087,-3231.457
2021-04-30,14828.6,14630.9,1,-197.7,-197.4628,-451.8329,2977.087,-3428.92
2021-05-03,14545.45,14628.8,1,83.35,83.24998,-368.5829,2977.087,-3345.67
2021-05-04,14620.35,14504.4,-1,115.95,116.0891,-252.4938,2977.087,-3229.581
2021-05-05,14570.3,14621,1,50.7,50.63916,-201.8546,2977.087,-3178.942
2021-05-06,14667.15,14721.85,1,54.7,54.63436,-147.2203,2977.087,-3124.307
2021-05-07,14855.3,14827.3,1,-28,-27.9664,-175.1867,2977.087,-3152.274
2021-05-10,14913,14941.45,-1,-28.45,-28.48414,-203.6708,2977.087,-3180.758
2021-05-11,14832.25,14854.75,1,22.5,22.473,-181.1978,2977.087,-3158.285
2021-05-12,14752.3,14706.5,-1,45.8,45.85496,-135.3429,2977.087,-3112.43
2021-05-14,14632.35,14672.65,-1,-40.3,-40.34836,-175.6912,2977.087,-3152.778
2021-05-18,15121.65,15104.6,1,-17.05,-17.02954,-192.7208,2977.087,-3169.808
2021-05-19,15129.7,15033.35,1,-96.35,-96.23438,-288.9551,2977.087,-3266.042
2021-05-20,14965.1,14906.45,-1,58.65,58.72038,-230.2348,2977.087,-3207.322
2021-05-21,15034.25,15182.5,1,148.25,148.0721,-82.16266,2977.087,-3059.25
2021-05-24,15213.05,15203.2,-1,9.85,9.86182,-72.30084,2977.087,-3049.388
2021-05-26,15227.5,15302.8,1,75.3,75.20964,2.9088,2977.087,-2974.178
2021-05-27,15300.8,15331.75,1,30.95,30.91286,33.82166,2977.087,-2943.265
2021-05-28,15437.35,15437.2,1,-0.15,-0.14982,33.67184,2977.087,-2943.415
2021-05-31,15380.95,15585.35,-1,-204.4,-204.6453,-170.9734,2977.087,-3148.06
2021-06-01,15651,15575,1,-76,-75.9088,-246.8822,2977.087,-3223.969
2021-06-02,15500.45,15573.05,-1,-72.6,-72.68712,-319.5694,2977.087,-3296.656
2021-06-03,15673.9,15695.65,1,21.75,21.7239,-297.8455,2977.087,-3274.932
2021-06-04,15719.05,15671.35,1,-47.7,-47.64276,-345.4882,2977.087,-3322.575
2021-06-07,15708.15,15752,1,43.85,43.79738,-301.6908,2977.087,-3278.778
2021-06-08,15711.85,15738.5,-1,-26.65,-26.68198,-328.3728,2977.087,-3305.46
2021-06-09,15773.2,15638.9,1,-134.3,-134.1388,-462.5117,2977.087,-3439.599
2021-06-11,15802.75,15799.5,-1,3.25,3.2539,-459.2578,2977.087,-3436.345
2021-06-14,15608.7,15809.25,-1,-200.55,-200.7907,-660.0484,2977.087,-3637.135
2021-06-15,15886.25,15877,1,-9.25,-9.2389,-669.2873,2977.087,-3646.374
2021-06-16,15851.5,15768.25,-1,83.25,83.3499,-585.9374,2977.087,-3563.024
2021-06-17,15716.85,15704.55,1,-12.3,-12.28524,-598.2227,2977.087,-3575.31
2021-06-21,15597.7,15744.8,1,147.1,146.9235,-451.2992,2977.087,-3428.386
2021-06-22,15872.9,15777.9,1,-95,-94.886,-546.1852,2977.087,-3523.272
2021-06-24,15752.15,15795.25,1,43.1,43.04828,-503.1369,2977.087,-3480.224
2021-06-25,15829,15866.35,1,37.35,37.30518,-465.8317,2977.087,-3442.919
2021-06-29,15825.3,15744.35,1,-80.95,-80.85286,-546.6846,2977.087,-3523.772
2021-06-30,15781.25,15713.35,-1,67.9,67.98148,-478.7031,2977.087,-3455.79
2021-07-01,15709.85,15677.35,-1,32.5,32.539,-446.1641,2977.087,-3423.251
2021-07-02,15684.35,15722.05,1,37.7,37.65476,-408.5093,2977.087,-3385.596
2021-07-05,15812.45,15839.4,1,26.95,26.91766,-381.5917,2977.087,-3358.679
2021-07-06,15837.05,15806.2,-1,30.85,30.88702,-350.7047,2977.087,-3327.792
2021-07-07,15847.35,15880.95,1,33.6,33.55968,-317.145,2977.087,-3294.232
2021-07-08,15864.75,15738.3,-1,126.45,126.6017,-190.5432,2977.087,-3167.63
2021-07-09,15673.8,15686.3,1,12.5,12.485,-178.0582,2977.087,-3155.145
2021-07-12,15784.45,15687,1,-97.45,-97.33306,-275.3913,2977.087,-3252.478
2021-07-13,15752.8,15816.15,-1,-63.35,-63.42602,-338.8173,2977.087,-3315.904
2021-07-14,15776,15862.95,-1,-86.95,-87.05434,-425.8717,2977.087,-3402.959
2021-07-15,15896.85,15920.3,1,23.45,23.42186,-402.4498,2977.087,-3379.537
2021-07-19,15829.4,15751.1,1,-78.3,-78.20604,-480.6558,2977.087,-3457.743
2021-07-20,15662.35,15636.95,-1,25.4,25.43048,-455.2254,2977.087,-3432.312
2021-07-22,15761.8,15819.55,1,57.75,57.6807,-397.5447,2977.087,-3374.632
2021-07-23,15782.7,15860.6,-1,-77.9,-77.99348,-475.5381,2977.087,-3452.625
2021-07-26,15884.45,15823.25,1,-61.2,-61.12656,-536.6647,2977.087,-3513.752
2021-07-27,15870,15745.4,1,-124.6,-124.4505,-661.1152,2977.087,-3638.202
2021-07-28,15690.15,15713.1,1,22.95,22.92246,-638.1927,2977.087,-3615.28
2021-07-29,15742.05,15777.15,-1,-35.1,-35.14212,-673.3348,2977.087,-3650.422
2021-07-30,15806.15,15749.05,1,-57.1,-57.03148,-730.3663,2977.087,-3707.453
2021-08-02,15870.85,15889.3,1,18.45,18.42786,-711.9385,2977.087,-3689.025
2021-08-03,15931.4,16125.7,-1,-194.3,-194.5332,-906.4716,2977.087,-3883.559
2021-08-04,16239.05,16265.2,-1,-26.15,-26.18138,-932.653,2977.087,-3909.74
2021-08-05,16216.3,16283.45,-1,-67.15,-67.23058,-999.8836,2977.087,-3976.971
2021-08-06,16297.15,16229.25,-1,67.9,67.98148,-931.9021,2977.087,-3908.989
2021-08-09,16277,16259.9,-1,17.1,17.12052,-914.7816,2977.087,-3891.869
2021-08-10,16344.15,16287.2,1,-56.95,-56.88166,-971.6632,2977.087,-3948.75
2021-08-13,16442.05,16524.45,1,82.4,82.30112,-889.3621,2977.087,-3866.449
2021-08-16,16499.25,16568.3,-1,-69.05,-69.13286,-958.495,2977.087,-3935.582
2021-08-17,16608.45,16622,1,13.55,13.53374,-944.9612,2977.087,-3922.048
2021-08-18,16697.5,16576.6,1,-120.9,-120.7549,-1065.716,2977.087,-4042.803
2021-08-20,16485.95,16460.55,1,-25.4,-25.36952,-1091.086,2977.087,-4068.173
2021-08-23,16533.9,16497.3,-1,36.6,36.64392,-1054.442,2977.087,-4031.529
2021-08-24,16557.7,16624.95,1,67.25,67.1693,-987.2725,2977.087,-3964.359
2021-08-25,16681.7,16629.4,-1,52.3,52.36276,-934.9097,2977.087,-3911.997
2021-08-26,16658.05,16640.05,1,-18,-17.9784,-952.8881,2977.087,-3929.975
2021-08-27,16581.35,16711.65,-1,-130.3,-130.4564,-1083.344,2977.087,-4060.431
2021-08-31,16928.6,17142.35,-1,-213.75,-214.0065,-1297.351,2977.087,-4274.438
2021-09-01,17191.4,17068.5,1,-122.9,-122.7525,-1420.103,2977.087,-4397.19
2021-09-02,17135.7,17231.45,1,95.75,95.6351,-1324.468,2977.087,-4301.555
2021-09-03,17261.3,17320.6,-1,-59.3,-59.37116,-1383.84,2977.087,-4360.927
2021-09-06,17416.3,17375.4,1,-40.9,-40.85092,-1424.69,2977.087,-4401.777
2021-09-07,17374.8,17361.95,1,-12.85,-12.83458,-1437.525,2977.087,-4414.612
2021-09-08,17326.5,17350,-1,-23.5,-23.5282,-1461.053,2977.087,-4438.14
2021-09-09,17316.25,17365,-1,-48.75,-48.8085,-1509.862,2977.087,-4486.949
2021-09-13,17303.25,17357.8,-1,-54.55,-54.61546,-1564.477,2977.087,-4541.564
2021-09-14,17410.45,17376,-1,34.45,34.49134,-1529.986,2977.087,-4507.073
2021-09-15,17421.25,17514.35,1,93.1,92.98828,-1436.998,2977.087,-4414.085
2021-09-16,17542.5,17625.55,-1,-83.05,-83.14966,-1520.147,2977.087,-4497.234
2021-09-17,17713.8,17581.8,-1,132,132.1584,-1387.989,2977.087,-4365.076
2021-09-20,17535.8,17417.4,1,-118.4,-118.2579,-1506.247,2977.087,-4483.334
2021-09-21,17473.65,17548.25,1,74.6,74.51048,-1431.736,2977.087,-4408.823
2021-09-22,17537.2,17536.4,-1,0.8,0.80096,-1430.935,2977.087,-4408.022
2021-09-23,17694.85,17832.8,1,137.95,137.7845,-1293.151,2977.087,-4270.238
2021-09-24,17887.5,17866.35,-1,21.15,21.17538,-1271.975,2977.087,-4249.062
2021-09-27,17887.6,17860.75,-1,26.85,26.88222,-1245.093,2977.087,-4222.18
2021-09-28,17815,17769.7,-1,45.3,45.35436,-1199.739,2977.087,-4176.826
2021-09-29,17670.75,17701.35,1,30.6,30.56328,-1169.176,2977.087,-4146.263
2021-09-30,17653.3,17629.05,-1,24.25,24.2791,-1144.897,2977.087,-4121.984
2021-10-01,17527.95,17532.3,1,4.35,4.34478,-1140.552,2977.087,-4117.639
2021-10-05,17666.35,17827.6,-1,-161.25,-161.4435,-1301.995,2977.087,-4279.082
2021-10-06,17863.55,17651.9,-1,211.65,211.904,-1090.091,2977.087,-4067.178
2021-10-07,17819.35,17790.75,1,-28.6,-28.56568,-1118.657,2977.087,-4095.744
2021-10-08,17905.55,17895.85,1,-9.7,-9.68836,-1128.345,2977.087,-4105.432
2021-10-12,17925.25,17991.45,-1,-66.2,-66.27944,-1194.625,2977.087,-4171.712
2021-10-13,18108.5,18166.7,1,58.2,58.13016,-1136.495,2977.087,-4113.582
2021-10-14,18262.7,18339.95,-1,-77.25,-77.3427,-1213.837,2977.087,-4190.924
2021-10-18,18519.5,18475,1,-44.5,-44.4466,-1258.284,2977.087,-4235.371
2021-10-19,18589.8,18403.9,1,-185.9,-185.6769,-1443.961,2977.087,-4421.048
2021-10-20,18407.05,18259.15,1,-147.9,-147.7225,-1591.683,2977.087,-4568.77
2021-10-21,18260.3,18168.3,-1,92,92.1104,-1499.573,2977.087,-4476.66
2021-10-22,18295.4,18122.85,1,-172.55,-172.3429,-1671.916,2977.087,-4649.003
2021-10-25,18104.15,18120.95,1,16.8,16.77984,-1655.136,2977.087,-4632.223
2021-10-26,18245.3,18263.25,1,17.95,17.92846,-1637.208,2977.087,-4614.295
2021-10-27,18313.5,18226.9,1,-86.6,-86.49608,-1723.704,2977.087,-4700.791
2021-10-28,18105.6,17853.65,-1,251.95,252.2523,-1471.451,2977.087,-4448.538
2021-10-29,17740.35,17647.75,1,-92.6,-92.48888,-1563.94,2977.087,-4541.027
2021-11-01,17782,17934.35,1,152.35,152.1672,-1411.773,2977.087,-4388.86
2021-11-02,17964.2,17895.8,-1,68.4,68.48208,-1343.291,2977.087,-4320.378
2021-11-03,17970.4,17820.65,1,-149.75,-149.5703,-1492.861,2977.087,-4469.948
2021-11-09,18056.3,18043.75,-1,12.55,12.56506,-1480.296,2977.087,-4457.383
2021-11-10,17953.5,18010.85,1,57.35,57.28118,-1423.015,2977.087,-4400.102
2021-11-11,17920,17867.4,-1,52.6,52.66312,-1370.352,2977.087,-4347.439
2021-11-12,17997.35,18097.3,1,99.95,99.83006,-1270.522,2977.087,-4247.609
2021-11-15,18171.1,18106.45,-1,64.65,64.72758,-1205.794,2977.087,-4182.881
2021-11-16,18103.35,18002.3,1,-101.05,-100.9287,-1306.723,2977.087,-4283.81
2021-11-17,17973.2,17894.9,1,-78.3,-78.20604,-1384.929,2977.087,-4362.016
2021-11-18,17850.7,17753.25,-1,97.45,97.56694,-1287.362,2977.087,-4264.449
2021-11-22,17625.55,17395.5,-1,230.05,230.3261,-1057.036,2977.087,-4034.123
2021-11-23,17343.35,17504.8,1,161.45,161.2563,-895.7797,2977.087,-3872.867
2021-11-24,17561.75,17413.8,1,-147.95,-147.7725,-1043.552,2977.087,-4020.639
2021-11-25,17365.65,17529.75,-1,-164.1,-164.2969,-1207.849,2977.087,-4184.936
2021-11-26,17248.35,17017.1,-1,231.25,231.5275,-976.3216,2977.087,-3953.409
2021-11-29,17003.3,17053.55,1,50.25,50.1897,-926.1319,2977.087,-3903.219
2021-11-30,17239.95,16982.45,1,-257.5,-257.191,-1183.323,2977.087,-4160.41
2021-12-01,17194.45,17166.95,1,-27.5,-27.467,-1210.79,2977.087,-4187.877
2021-12-02,17261.55,17404.1,1,142.55,142.3789,-1068.411,2977.087,-4045.498
2021-12-06,17119.1,16909.85,-1,209.25,209.5011,-858.9099,2977.087,-3835.997
2021-12-09,17411.85,17517,-1,-105.15,-105.2762,-964.1861,2977.087,-3941.273
2021-12-14,17333.45,17322.15,1,-11.3,-11.28644,-975.4725,2977.087,-3952.559
2021-12-15,17261.4,17220.8,-1,40.6,40.64872,-934.8238,2977.087,-3911.911
2021-12-16,17303.15,17237.15,-1,66,66.0792,-868.7446,2977.087,-3845.832
2021-12-17,17142,16981.55,-1,160.45,160.6425,-708.102,2977.087,-3685.189
2021-12-20,16663.25,16619.1,-1,44.15,44.20298,-663.8991,2977.087,-3640.986
2021-12-21,16757.85,16776.6,-1,-18.75,-18.7725,-682.6716,2977.087,-3659.759
2021-12-22,16898.7,16947.65,1,48.95,48.89126,-633.7803,2977.087,-3610.867
2021-12-23,17068.6,17087.5,1,18.9,18.87732,-614.903,2977.087,-3591.99
2021-12-24,17044.7,17002.7,-1,42,42.0504,-572.8526,2977.087,-3549.94
2021-12-27,16956.25,17087.45,1,131.2,131.0426,-441.81,2977.087,-3418.897
2021-12-29,17213.1,17217.9,-1,-4.8,-4.80576,-446.6158,2977.087,-3423.703
2021-12-30,17218.25,17211,1,-7.25,-7.2413,-453.8571,2977.087,-3430.944
2021-12-31,17338.2,17351.4,1,13.2,13.18416,-440.6729,2977.087,-3417.76
2022-01-03,17473.5,17622.6,1,149.1,148.9211,-291.7518,2977.087,-3268.839
2022-01-04,17671.25,17798.2,-1,-126.95,-127.1023,-418.8542,2977.087,-3395.941
2022-01-05,17781.4,17935.4,-1,-154,-154.1848,-573.039,2977.087,-3550.126
2022-01-06,17689.75,17739.85,-1,-50.1,-50.16012,-623.1991,2977.087,-3600.286
2022-01-07,17875.2,17810.2,1,-65,-64.922,-688.1211,2977.087,-3665.208
2022-01-11,18042.95,18058.45,1,15.5,15.4814,-672.6397,2977.087,-3649.727
2022-01-12,18138.25,18215.1,-1,-76.85,-76.94222,-749.5819,2977.087,-3726.669
2022-01-13,18267.4,18269.15,1,1.75,1.7479,-747.834,2977.087,-3724.921
2022-01-14,18195.3,18255,1,59.7,59.62836,-688.2057,2977.087,-3665.293
2022-01-20,17902.6,17764.3,1,-138.3,-138.134,-826.3397,2977.087,-3803.427
2022-01-21,17603.45,17615.05,1,11.6,11.58608,-814.7536,2977.087,-3791.841
2022-01-24,17451.95,17179.6,-1,272.35,272.6768,-542.0768,2977.087,-3519.164
2022-01-25,17079.55,17286.85,1,207.3,207.0512,-335.0256,2977.087,-3312.113
2022-01-27,16962.15,17124.05,-1,-161.9,-162.0943,-497.1198,2977.087,-3474.207
2022-01-28,17312.2,17089.2,1,-223,-222.7324,-719.8522,2977.087,-3696.939
2022-01-31,17343.5,17339.25,1,-4.25,-4.2449,-724.0971,2977.087,-3701.184
